emp_no,first_name,last_name,to_date,dept_name
47770,Conrado,Sridhar,9999-01-01,Sales
47777,Arunachalam,Zaumen,9999-01-01,Production
47798,Mohammad,Zhang,9999-01-01,Production
47821,Raimond,Mitina,9999-01-01,Development
47825,Yakichi,Chelton,9999-01-01,Sales
47832,Chriss,Zaccaria,9999-01-01,Production
47841,Aria,Benveniste,9999-01-01,Research
47847,Renny,Rusmann,9999-01-01,Research
47849,Gao,Munke,9999-01-01,Development
47872,Toshimo,Attimonelli,9999-01-01,Customer Service
47876,Shigeaki,Orlowska,9999-01-01,Sales
47882,Zsolt,Solovay,9999-01-01,Research
47905,Subhada,Vieth,9999-01-01,Production
47906,Uma,Pulkowski,9999-01-01,Human Resources
47925,Angel,Kamble,9999-01-01,Sales
47928,Zhensheng,Zweizig,9999-01-01,Development
47930,Apostol,Coors,9999-01-01,Development
47932,King,Ruther,9999-01-01,Research
47943,Martins,Puppo,9999-01-01,Research
47947,DAIDA,Keirsey,9999-01-01,Production
47952,Fumitaka,Motley,9999-01-01,Research
47958,Jaques,Tibblin,9999-01-01,Development
47965,Kotesh,Remmers,9999-01-01,Sales
47969,Tuval,Rosis,9999-01-01,Sales
47981,Barna,Peng,9999-01-01,Development
47988,Mohan,Frezza,9999-01-01,Research
47996,Hirochika,Itschner,9999-01-01,Marketing
47997,Babette,Botman,9999-01-01,Quality Management
47998,Rance,Karner,9999-01-01,Human Resources
48008,Goncalo,Gulak,9999-01-01,Finance
48020,Nobuyoshi,Strandh,9999-01-01,Development
48027,Snehasis,Servieres,9999-01-01,Research
48028,Steve,Bach,9999-01-01,Development
48031,Bezalel,Klassen,9999-01-01,Development
48043,Visit,Murtafg,9999-01-01,Production
48044,Zhonghui,Luga,9999-01-01,Finance
48044,Zhonghui,Luga,9999-01-01,Sales
48058,Duke,Peltason,9999-01-01,Development
48071,Rafail,Dulay,9999-01-01,Sales
48077,Adly,Engberts,9999-01-01,Human Resources
48080,Florina,Coorg,9999-01-01,Production
48092,Shuichi,Furudate,9999-01-01,Sales
48108,Shaowei,Cairo,9999-01-01,Quality Management
48116,Jianhao,Suomi,9999-01-01,Development
48127,Barna,Thisen,9999-01-01,Development
48129,Froduald,Standera,9999-01-01,Development
48129,Froduald,Standera,9999-01-01,Quality Management
48131,Arne,Bharadwaj,9999-01-01,Research
48139,Perry,Bultermann,9999-01-01,Marketing
48139,Perry,Bultermann,9999-01-01,Sales
48149,Sivanarayana,Nergos,9999-01-01,Finance
48154,Baocai,Baba,9999-01-01,Research
48161,Khalid,Gustavson,9999-01-01,Development
48161,Khalid,Gustavson,9999-01-01,Research
48176,Hauke,Templeman,9999-01-01,Customer Service
48177,Xudong,Chinal,9999-01-01,Development
48185,Adel,Pusterhofer,9999-01-01,Development
48192,Eldridge,Soicher,9999-01-01,Production
48201,Leen,Valtorta,9999-01-01,Production
48202,Changho,Herbst,9999-01-01,Production
48221,Willard,Gist,9999-01-01,Development
48221,Willard,Gist,9999-01-01,Research
48240,Mooi,Lamba,9999-01-01,Development
48243,Juyoung,Riesenhuber,9999-01-01,Development
48253,Babette,Muniz,9999-01-01,Customer Service
48254,Chenyi,Gomatam,9999-01-01,Development
48267,Serenella,Validov,9999-01-01,Development
48268,Kazuhisa,Hutton,9999-01-01,Marketing
48268,Kazuhisa,Hutton,9999-01-01,Human Resources
48270,Guadalupe,Lorys,9999-01-01,Research
48285,Siamak,McAlpine,9999-01-01,Development
48286,Roded,Ranum,9999-01-01,Sales
48314,Mang,Chiodo,9999-01-01,Quality Management
48327,Udaiprakash,Fandrianto,9999-01-01,Production
48332,Hailing,Kleiser,9999-01-01,Production
48337,Martine,Fontet,9999-01-01,Development
48343,Sungwon,Lung,9999-01-01,Production
48362,Zvonko,Jording,9999-01-01,Quality Management
48368,Xuejia,Suessmith,9999-01-01,Research
48370,Khatoun,Pellegrinelli,9999-01-01,Production
48371,Valery,Krupka,9999-01-01,Sales
48375,Jaques,Aloia,9999-01-01,Quality Management
48376,Sreenivas,Wixon,9999-01-01,Production
48387,Conor,Krybus,9999-01-01,Production
48393,Kristina,Flasterstein,9999-01-01,Quality Management
48403,Hongzue,Krider,9999-01-01,Sales
48405,Mona,Gustavson,9999-01-01,Development
48407,Theirry,Gischer,9999-01-01,Development
48413,Sandeepan,Huhdanpaa,9999-01-01,Finance
48423,Szabolcs,Famili,9999-01-01,Production
48426,Amstein,Conte,9999-01-01,Marketing
48446,Parke,Kossowski,9999-01-01,Finance
48472,Younwoo,Ratnaker,9999-01-01,Quality Management
48488,Mong,Feldmann,9999-01-01,Production
48503,Pranas,Gammage,9999-01-01,Development
48514,Dinah,Sadowsky,9999-01-01,Production
48521,Yurij,Tzvieli,9999-01-01,Development
48524,Danae,Wursthorn,9999-01-01,Production
48525,Heeju,Eastman,9999-01-01,Development
48533,Mohammed,Uhrig,9999-01-01,Production
48534,Mountaz,Bultermann,9999-01-01,Sales
48542,Kazuhide,Zeilberger,9999-01-01,Production
48546,Yongmin,Koblick,9999-01-01,Production
48546,Yongmin,Koblick,9999-01-01,Customer Service
48557,Halsur,Picht,9999-01-01,Finance
48562,Tokuyasu,Cmelik,9999-01-01,Sales
48563,Alejandro,Candan,9999-01-01,Finance
48577,Peternela,Piazza,9999-01-01,Sales
48578,Ymte,Luiz,9999-01-01,Development
48591,Kamran,Rahier,9999-01-01,Production
48602,Seongbae,Matheson,9999-01-01,Development
48626,Jianwen,Munro,9999-01-01,Development
48629,Shigeichiro,Gopalakrishnan,9999-01-01,Finance
48629,Shigeichiro,Gopalakrishnan,9999-01-01,Human Resources
48632,Mingsen,Butterworth,9999-01-01,Development
48646,Owen,Luby,9999-01-01,Finance
48648,Billur,Munck,9999-01-01,Production
48651,Vitaly,McClurg,9999-01-01,Sales
48658,Ravishankar,Lally,9999-01-01,Development
48672,Mantis,Servi,9999-01-01,Sales
48682,Karoline,Sessa,9999-01-01,Sales
48683,Peer,Garnham,9999-01-01,Marketing
48683,Peer,Garnham,9999-01-01,Sales
48693,Quingbo,Erev,9999-01-01,Research
48696,Irena,Giarratana,9999-01-01,Sales
48701,Adly,Msuda,9999-01-01,Human Resources
48711,Khosrow,Schmittgen,9999-01-01,Production
48736,Feixiong,Cunliffe,9999-01-01,Development
48741,Marke,Maccarone,9999-01-01,Quality Management
48751,Takanari,Luit,9999-01-01,Customer Service
48757,Stella,Gecseg,9999-01-01,Sales
48757,Stella,Gecseg,9999-01-01,Customer Service
48772,Sanjai,Hoogerwoord,9999-01-01,Development
48775,Ranga,Pillow,9999-01-01,Marketing
48785,Zhenhua,Pappas,9999-01-01,Development
48791,Kinh,Covnot,9999-01-01,Quality Management
48799,Frederique,Giarratana,9999-01-01,Quality Management
48803,Yuuichi,Bhattacharjee,9999-01-01,Development
48809,Masami,Farrow,9999-01-01,Quality Management
48811,Subhada,Zlotek,9999-01-01,Production
48816,Moty,Stanger,9999-01-01,Research
48818,Monique,Welham,9999-01-01,Sales
48832,Kitty,Clouatre,9999-01-01,Production
48834,Felicidad,Ferriere,9999-01-01,Sales
48838,Gay,Meszaros,9999-01-01,Sales
48840,Gay,Alpay,9999-01-01,Production
48840,Gay,Alpay,9999-01-01,Development
48841,Krisda,Busillo,9999-01-01,Development
48847,Pramod,Hoogerwoord,9999-01-01,Production
48862,Kersti,Farrag,9999-01-01,Sales
48883,Vitali,Servi,9999-01-01,Human Resources
48915,Qiwen,Gerteisen,9999-01-01,Production
48915,Qiwen,Gerteisen,9999-01-01,Research
48917,Rosalyn,Vernadat,9999-01-01,Quality Management
48955,Masasuke,Onuegbe,9999-01-01,Finance
48970,Kazuhito,Collette,9999-01-01,Sales
48984,Ebru,Cronan,9999-01-01,Sales
48985,Divine,Ozeki,9999-01-01,Production
48988,Claudi,Famili,9999-01-01,Production
48996,Navin,Gelosh,9999-01-01,Quality Management
48999,Boriana,Neimat,9999-01-01,Development
49003,Odoardo,Laventhal,9999-01-01,Sales
49007,Hiroyasu,Aamodt,9999-01-01,Research
49030,Monique,Thombley,9999-01-01,Production
49041,Jixiang,Sifakis,9999-01-01,Production
49041,Jixiang,Sifakis,9999-01-01,Quality Management
49047,Dannz,Pargaonkar,9999-01-01,Development
49053,Gila,Plumb,9999-01-01,Development
49062,Hailing,Zumaque,9999-01-01,Development
49075,Ravishankar,Orlowska,9999-01-01,Development
49077,Kasturi,Siprelle,9999-01-01,Sales
49086,Kish,Macedo,9999-01-01,Production
49087,Yifei,Cools,9999-01-01,Quality Management
49091,Mabry,Papadias,9999-01-01,Development
49106,Krassimir,Lorin,9999-01-01,Quality Management
49115,Xinan,Engelmann,9999-01-01,Sales
49128,Sarita,Kuzuoka,9999-01-01,Sales
49130,Pohua,Bage,9999-01-01,Development
49138,Zhonghua,Nourani,9999-01-01,Production
49174,Giri,Pollock,9999-01-01,Finance
49194,Nigel,Plesums,9999-01-01,Sales
49202,Zhaofang,Chiola,9999-01-01,Sales
49224,Shrikanth,Swist,9999-01-01,Research
49227,Anestis,Clouatre,9999-01-01,Sales
49235,Heather,Shiratori,9999-01-01,Development
49242,Hongzue,Erman,9999-01-01,Development
49244,Alexius,Trelles,9999-01-01,Human Resources
49251,Barry,Shimshoni,9999-01-01,Production
49262,Willard,Fairtlough,9999-01-01,Sales
49264,Hsiangchu,Landherr,9999-01-01,Development
49264,Hsiangchu,Landherr,9999-01-01,Research
49279,Jovan,Docker,9999-01-01,Research
49280,Tse,Oxman,9999-01-01,Development
49294,Mads,Peltason,9999-01-01,Sales
49301,Kien,Schnabel,9999-01-01,Development
49306,Tuval,Iwayama,9999-01-01,Development
49310,Yechiam,Assaf,9999-01-01,Sales
49315,Debaprosad,Gihr,9999-01-01,Sales
49320,Zhigen,Ratnakar,9999-01-01,Production
49335,Gunilla,Breugel,9999-01-01,Sales
49340,Rosella,Egerstedt,9999-01-01,Production
49351,Pranas,Babb,9999-01-01,Customer Service
49353,Kristin,Lorys,9999-01-01,Development
49368,Vishu,Erev,9999-01-01,Research
49382,Bikash,Kalefeld,9999-01-01,Human Resources
49383,Ipke,Krone,9999-01-01,Production
49383,Ipke,Krone,9999-01-01,Customer Service
49385,Vesna,Egerstedt,9999-01-01,Development
49430,Nathan,Erez,9999-01-01,Development
49434,Adin,Koblitz,9999-01-01,Production
49436,Chanjung,Nitsche,9999-01-01,Development
49437,Ramalingam,Anguita,9999-01-01,Human Resources
49438,IEEE,Krichel,9999-01-01,Development
49449,Tsutomu,Sifakis,9999-01-01,Production
49457,Vidya,Speek,9999-01-01,Human Resources
49496,Jaewoo,Butner,9999-01-01,Sales
49501,Yonghong,Schmezko,9999-01-01,Development
49515,Feipei,Schmiedel,9999-01-01,Sales
49524,Saniya,Brender,9999-01-01,Sales
49527,Nigel,Coors,9999-01-01,Development
49532,Bodh,Ghazalie,9999-01-01,Finance
49537,Minghong,Dulli,9999-01-01,Development
49537,Minghong,Dulli,9999-01-01,Research
49556,Divine,Hofman,9999-01-01,Production
49558,Marko,Rusterholz,9999-01-01,Production
49565,Radhika,Spell,9999-01-01,Development
49566,Theirry,Compeau,9999-01-01,Production
49570,Berry,Henseler,9999-01-01,Marketing
49594,Morris,Eiron,9999-01-01,Development
49599,Pradeep,Gente,9999-01-01,Sales
49617,Mahmut,Domenig,9999-01-01,Research
49619,Fumiyo,Cools,9999-01-01,Quality Management
49624,Falguni,Mitsuhashi,9999-01-01,Production
49624,Falguni,Mitsuhashi,9999-01-01,Development
49625,Shem,Greibach,9999-01-01,Customer Service
49659,Fatemeh,Sudbeck,9999-01-01,Research
49660,Oscar,Chinin,9999-01-01,Development
49660,Oscar,Chinin,9999-01-01,Research
49667,Sakthirel,Pashtan,9999-01-01,Sales
49668,Xuedong,Braunschweig,9999-01-01,Finance
49675,Uri,Tchuente,9999-01-01,Finance
49682,Toshimori,Murtha,9999-01-01,Sales
49696,Sandeepan,Bondorf,9999-01-01,Sales
49699,Lidong,Dulli,9999-01-01,Quality Management
49707,Tetsushi,Rindone,9999-01-01,Production
49708,Nagui,Jansch,9999-01-01,Development
49710,Goetz,Herber,9999-01-01,Production
49710,Goetz,Herber,9999-01-01,Customer Service
49715,Shunichi,Lieblein,9999-01-01,Development
49732,Kellyn,Famili,9999-01-01,Production
49758,Radoslaw,Callaway,9999-01-01,Production
49766,Anestis,Staylopatis,9999-01-01,Human Resources
49772,Navin,Cools,9999-01-01,Production
49774,Shigeaki,Zyda,9999-01-01,Production
49795,Marsha,Vitiello,9999-01-01,Sales
49796,Edwin,Rouquie,9999-01-01,Production
49806,Barun,Camarinopoulos,9999-01-01,Marketing
49811,Toshiki,Kavanagh,9999-01-01,Sales
49813,Sigeru,Solares,9999-01-01,Development
49820,Christoph,Besancenot,9999-01-01,Human Resources
49825,Zeljko,Matheson,9999-01-01,Production
49860,Pintsang,Rosin,9999-01-01,Production
49861,Rosalyn,Zykh,9999-01-01,Sales
49869,Sampalli,Etalle,9999-01-01,Human Resources
49893,Mahendra,Verhaegen,9999-01-01,Production
49894,Wilmer,Barvinok,9999-01-01,Development
49894,Wilmer,Barvinok,9999-01-01,Customer Service
49900,Ramzi,Schonegge,9999-01-01,Customer Service
49902,Hairong,Hiroyama,9999-01-01,Development
49902,Hairong,Hiroyama,9999-01-01,Research
49912,Demos,Swiss,9999-01-01,Finance
49918,Akeel,Maksimenko,9999-01-01,Quality Management
49920,Dekang,Babu,9999-01-01,Sales
49930,Girolamo,Conte,9999-01-01,Sales
49934,Marsja,Ramalingam,9999-01-01,Production
49937,Shawna,Thibadeau,9999-01-01,Production
49940,Anyuan,Wallrath,9999-01-01,Development
49942,Eric,Hartvigsen,9999-01-01,Human Resources
49954,Taizo,Scharstein,9999-01-01,Production
49971,Oddvar,Mandelberg,9999-01-01,Production
49992,Marsha,Dayana,9999-01-01,Development
49994,Dhritiman,Ramamoorthy,9999-01-01,Production
50002,Dannz,Gecsel,9999-01-01,Sales
50006,Charmane,Yeung,9999-01-01,Development
50016,Weicheng,Serna,9999-01-01,Human Resources
50019,Aloke,Neiman,9999-01-01,Development
50034,Jixiang,Muhling,9999-01-01,Development
50041,Tze,Denny,9999-01-01,Quality Management
50048,Indrajit,Lindqvist,9999-01-01,Research
50071,Khue,Baalen,9999-01-01,Development
50075,Shaz,Muntz,9999-01-01,Finance
50075,Shaz,Muntz,9999-01-01,Sales
50080,Mary,Argence,9999-01-01,Marketing
50083,Patricio,Waymire,9999-01-01,Sales
50093,Irene,Improta,9999-01-01,Development
50102,Adib,Boudaillier,9999-01-01,Development
50111,Angel,Rosin,9999-01-01,Research
50126,Terresa,Brendel,9999-01-01,Research
50145,Angel,Peyn,9999-01-01,Quality Management
50163,Arlette,Ruther,9999-01-01,Customer Service
50182,Unal,Kossowski,9999-01-01,Research
50198,Prasadram,Fortenbacher,9999-01-01,Production
50199,Yishai,Schreiter,9999-01-01,Development
50204,Mayuko,Beutelspacher,9999-01-01,Sales
50204,Mayuko,Beutelspacher,9999-01-01,Customer Service
50207,Feiyu,Huxford,9999-01-01,Sales
50218,Boguslaw,Baer,9999-01-01,Marketing
50234,Abdelkader,Felder,9999-01-01,Development
50236,Zhenbing,Cangellaris,9999-01-01,Development
50241,Gor,Melichar,9999-01-01,Quality Management
50257,Shigeichiro,Pezzoli,9999-01-01,Finance
50268,Danil,Borovoy,9999-01-01,Sales
50274,Horward,Boudaillier,9999-01-01,Sales
50275,Cordelia,Ohori,9999-01-01,Production
50285,Utz,Bernardeschi,9999-01-01,Sales
50287,Ortrun,Mapelli,9999-01-01,Production
50294,Arto,Cronan,9999-01-01,Sales
50302,Golgen,Simmel,9999-01-01,Production
50309,Mostafa,Rodite,9999-01-01,Development
50318,Remco,Beerel,9999-01-01,Research
50322,Perla,Larfeldt,9999-01-01,Production
50324,Geraldo,Taubenfeld,9999-01-01,Production
50344,Xiping,Qiwen,9999-01-01,Development
50348,Genevieve,Binkley,9999-01-01,Quality Management
50351,Shahaf,Fordan,9999-01-01,Customer Service
50356,Guoxiang,Knightly,9999-01-01,Sales
50361,Sven,Chenoweth,9999-01-01,Research
50369,Shmuel,Gils,9999-01-01,Sales
50377,Charlene,Lipner,9999-01-01,Production
50380,Gino,Schusler,9999-01-01,Development
50393,Lunjin,Marzano,9999-01-01,Development
50395,Bedir,Garigliano,9999-01-01,Production
50414,Alois,Belinskaya,9999-01-01,Human Resources
50437,Maha,Beilner,9999-01-01,Development
50441,Mahmut,Braunschweig,9999-01-01,Human Resources
50444,Odysseas,Terwilliger,9999-01-01,Finance
50449,Jagoda,Alvarado,9999-01-01,Development
50455,Munir,Anguita,9999-01-01,Marketing
50456,Alain,Eastman,9999-01-01,Research
50469,Berhard,Hinsberger,9999-01-01,Human Resources
50475,Paris,Hennebert,9999-01-01,Development
50478,Leni,Benzmuller,9999-01-01,Sales
50479,Mitsuyuki,Ramsey,9999-01-01,Sales
50479,Mitsuyuki,Ramsey,9999-01-01,Customer Service
50491,Garnik,Shokrollahi,9999-01-01,Research
50503,Elvia,Kading,9999-01-01,Finance
50512,Yolla,Shimshoni,9999-01-01,Production
50513,Gritta,Antonisse,9999-01-01,Production
50517,Weidon,Snedden,9999-01-01,Sales
50522,Hongzhu,Babu,9999-01-01,Sales
50553,Erzsebet,Zschoche,9999-01-01,Production
50578,Satosi,Merle,9999-01-01,Development
50585,Dhritiman,Setlzner,9999-01-01,Human Resources
50588,Ghassan,Swan,9999-01-01,Sales
50590,Leucio,Calkin,9999-01-01,Development
50605,Jaihie,Crooks,9999-01-01,Marketing
50610,Kazuhira,Nyanchama,9999-01-01,Production
50610,Kazuhira,Nyanchama,9999-01-01,Research
50639,Fumiko,Kruskal,9999-01-01,Development
50649,Chenxi,Rijsenbrij,9999-01-01,Production
50649,Chenxi,Rijsenbrij,9999-01-01,Research
50672,Shen,Greenaway,9999-01-01,Development
50678,Udaiprakash,Chepyzhov,9999-01-01,Sales
50694,Sadun,Middleton,9999-01-01,Sales
50707,Uno,Coney,9999-01-01,Production
50736,Ulf,Douceur,9999-01-01,Development
50739,Kiyomitsu,Guenter,9999-01-01,Production
50750,Kristen,DasSarma,9999-01-01,Development
50758,Mara,Isard,9999-01-01,Sales
50790,Hugo,Serdy,9999-01-01,Production
50805,Xumin,Lenart,9999-01-01,Finance
50807,Muneo,Conde,9999-01-01,Customer Service
50814,Aamer,Daescu,9999-01-01,Production
50828,Fumiyo,Henders,9999-01-01,Production
50838,Adil,Skogmar,9999-01-01,Sales
50843,Uno,Aumann,9999-01-01,Development
50856,Hironoby,Melter,9999-01-01,Development
50857,Houman,Schmiedel,9999-01-01,Research
50881,Ravishankar,Itzfeldt,9999-01-01,Production
50883,Kiyotoshi,Gyorkos,9999-01-01,Research
50891,Guenter,Suermann,9999-01-01,Research
50893,Tayeb,Garrabrants,9999-01-01,Sales
50895,Stein,Bolsens,9999-01-01,Customer Service
50899,Pintsang,Gadepally,9999-01-01,Sales
50906,Djenana,Ibel,9999-01-01,Finance
50906,Djenana,Ibel,9999-01-01,Sales
50916,Yuping,Kossowski,9999-01-01,Quality Management
50950,Jolita,Rande,9999-01-01,Development
50953,Adhemar,Fiebach,9999-01-01,Development
50954,Yishay,Nations,9999-01-01,Development
50957,Ipke,Ullian,9999-01-01,Production
50973,Udi,Krohm,9999-01-01,Human Resources
50974,Yoshimitsu,Narahara,9999-01-01,Finance
50974,Yoshimitsu,Narahara,9999-01-01,Human Resources
50983,Hironobu,Grandbois,9999-01-01,Sales
50985,Mototsugu,Krichel,9999-01-01,Production
50995,Ugo,Bala,9999-01-01,Sales
51035,Gina,Standera,9999-01-01,Customer Service
51039,Dekang,Penz,9999-01-01,Customer Service
51062,Werner,Narlikar,9999-01-01,Sales
51078,Maia,Leuchs,9999-01-01,Development
51081,Masadi,Blokdijk,9999-01-01,Marketing
51082,Patricio,Kobara,9999-01-01,Development
51088,Adin,Rathonyi,9999-01-01,Research
51113,Evgueni,Camurati,9999-01-01,Production
51121,Debaprosad,Bierbaum,9999-01-01,Sales
51126,Gully,Zirintsis,9999-01-01,Sales
51148,Lucian,Lubachevsky,9999-01-01,Marketing
51149,Gilbert,Rajcani,9999-01-01,Production
51150,Mona,Ferriere,9999-01-01,Sales
51165,Kazuyasu,Anily,9999-01-01,Sales
51166,Xiaobin,Ginesta,9999-01-01,Development
51175,Mark,Lorho,9999-01-01,Sales
51177,Hironoby,Birsak,9999-01-01,Development
51190,Sivanarayana,Zedlitz,9999-01-01,Development
51194,Freyja,Schach,9999-01-01,Development
51201,Byong,Suomi,9999-01-01,Finance
51208,Arvin,Walstra,9999-01-01,Marketing
51218,Shir,Frijda,9999-01-01,Research
51219,Niclas,Ernst,9999-01-01,Production
51234,Berna,Axelband,9999-01-01,Production
51250,Leah,Alpay,9999-01-01,Finance
51263,Arnould,Pearson,9999-01-01,Finance
51269,Sangeeta,Schmittgen,9999-01-01,Production
51285,Zhiwei,Itschner,9999-01-01,Production
51294,Tetsushi,Pell,9999-01-01,Sales
51299,Demos,McClure,9999-01-01,Development
51307,Xiping,Parascandalo,9999-01-01,Sales
51311,Guadalupe,Fujisaki,9999-01-01,Marketing
51311,Guadalupe,Fujisaki,9999-01-01,Customer Service
51313,Alois,Francisci,9999-01-01,Sales
51323,Yannis,Stanger,9999-01-01,Sales
51331,Jackson,Pusterhofer,9999-01-01,Sales
51333,Shichao,Whittlesey,9999-01-01,Finance
51336,Rosli,Pepe,9999-01-01,Marketing
51347,Hiroyasu,Randi,9999-01-01,Customer Service
51351,Pasqua,Perko,9999-01-01,Production
51351,Pasqua,Perko,9999-01-01,Research
51363,Georgy,Sundgren,9999-01-01,Development
51381,Sadok,Huhdanpaa,9999-01-01,Finance
51400,KayLiang,Luca,9999-01-01,Finance
51400,KayLiang,Luca,9999-01-01,Sales
51402,Vasiliy,Kuhnemann,9999-01-01,Development
51404,Lalit,Desikan,9999-01-01,Development
51412,Atreye,Shumilov,9999-01-01,Production
51413,Changho,Willoner,9999-01-01,Sales
51414,Mohammed,Improta,9999-01-01,Sales
51429,Yannis,Saoudi,9999-01-01,Customer Service
51431,Debaprosad,Merro,9999-01-01,Sales
51438,Alagu,Bernatsky,9999-01-01,Production
51446,Byong,Uehara,9999-01-01,Production
51446,Byong,Uehara,9999-01-01,Development
51455,Jinpo,Schnabel,9999-01-01,Production
51455,Jinpo,Schnabel,9999-01-01,Development
51476,True,Gerlach,9999-01-01,Finance
51478,Khaled,Markovitch,9999-01-01,Production
51481,Satoru,Wilfing,9999-01-01,Finance
51501,Mikhail,Range,9999-01-01,Production
51501,Mikhail,Range,9999-01-01,Development
51503,Dietrich,Famili,9999-01-01,Development
51507,Khalid,Gubsky,9999-01-01,Sales
51520,Goh,Bierman,9999-01-01,Sales
51521,Chinhyun,Gustavson,9999-01-01,Research
51526,Debaprosad,Rassart,9999-01-01,Finance
51541,Zito,Boudaillier,9999-01-01,Production
51548,Freyja,Rahimi,9999-01-01,Development
51561,Marsha,Docker,9999-01-01,Development
51571,Yuichiro,Jervis,9999-01-01,Development
51574,Manohar,Rouquie,9999-01-01,Development
51580,Oscar,Syang,9999-01-01,Production
51590,Ung,Sudbeck,9999-01-01,Sales
51593,Masasuke,Pardalos,9999-01-01,Production
51593,Masasuke,Pardalos,9999-01-01,Customer Service
51597,Shuky,Mungall,9999-01-01,Human Resources
51602,Edwin,Antonakopoulos,9999-01-01,Marketing
